datetime,local_temperature
2021-02-24 02:00:00,6.980000000000018
2021-02-24 03:00:00,5.900000000000034
2021-02-24 04:00:00,5.53000000000003
2021-02-24 05:00:00,5.350000000000023
2021-02-24 06:00:00,5.080000000000041
2021-02-24 07:00:00,4.990000000000009
2021-02-24 08:00:00,7.930000000000007
2021-02-24 09:00:00,10.110000000000014
2021-02-24 10:00:00,11.710000000000036
2021-02-24 11:00:00,13.930000000000007
2021-02-24 12:00:00,14.850000000000023
2021-02-24 13:00:00,15.360000000000014
2021-02-24 14:00:00,15.07000000000005
2021-02-24 15:00:00,15.129999999999995
2021-02-24 16:00:00,15.390000000000043
2021-02-24 17:00:00,14.870000000000005
2021-02-24 18:00:00,13.78000000000003
2021-02-24 19:00:00,11.920000000000016
2021-02-24 20:00:00,11.200000000000045
2021-02-24 21:00:00,10.260000000000048
2021-02-24 22:00:00,10.060000000000002
2021-02-24 23:00:00,9.640000000000043
2021-02-25 00:00:00,7.910000000000025
2021-02-25 01:00:00,7.5
2021-02-25 02:00:00,6.660000000000025
2021-02-25 03:00:00,6.650000000000034
2021-02-25 04:00:00,5.830000000000041
2021-02-25 05:00:00,5.660000000000025
2021-02-25 06:00:00,5.490000000000009
2021-02-25 07:00:00,5.07000000000005
2021-02-25 08:00:00,5.1299999999999955
2021-02-25 09:00:00,7.730000000000018
2021-02-25 10:00:00,10.590000000000032
2021-02-25 11:00:00,12.710000000000036
2021-02-25 12:00:00,14.220000000000027
2021-02-25 13:00:00,15.060000000000002
2021-02-25 14:00:00,15.260000000000048
2021-02-25 15:00:00,14.860000000000014
2021-02-25 16:00:00,14.620000000000005
2021-02-25 17:00:00,13.360000000000014
2021-02-25 18:00:00,12.710000000000036
2021-02-25 19:00:00,12.140000000000043
2021-02-25 20:00:00,11.920000000000016
2021-02-25 21:00:00,11.680000000000007
2021-02-25 22:00:00,11.140000000000043
2021-02-25 23:00:00,10.07000000000005
2021-02-26 00:00:00,9.910000000000025
2021-02-26 01:00:00,9.740000000000009
